id,troopname,stationname,year,month,reportingperiod,stopoutcome,movingflag,driverrace,poststopinteraction,exit,frisk,vehiclesearch,personsearch,consentrequest,useofforce,k9,evidenceseizure,arrest,totalpersonsinteractedwith,totalpersonsarrested,totalarrestedcharged,totalwantedpersons,totaldwi,totalobstruction,totalparaphrenalia,totalpossession,totalweapons,totalothercharges,totalarrestednotcharged,movingsummons,nonmovingsummons,movingwarning,nonmovingwarning,totalsummons,totalwarnings,statutenumber,statutename
5744245,A,Bridgeton,2017,12,18,Unknown,U,White,1,1,0,1,1,0,0,0,0,1,1,1,,0,0,0,0,0,0,0,1,,,,,,,Unknown,No Statute Specified
5744247,A,Bridgeton,2017,12,18,Unknown,U,White,1,1,0,1,1,0,0,0,0,1,1,1,,0,0,0,0,0,0,0,1,,,,,,,Unknown,No Statute Specified
5744251,B,Somerville,2017,12,18,Unknown,U,White,1,1,0,1,1,0,0,0,0,1,2,1,,0,0,0,0,0,0,0,1,,,,,,,Unknown,No Statute Specified
5744261,D,Newark,2017,10,18,Unknown,U,Hispanic,1,1,0,1,1,0,0,0,0,1,1,1,,0,0,0,0,0,0,0,1,,,,,,,Unknown,No Statute Specified
5744295,C,Red Lion,2017,7,18,Unknown,U,White,1,0,0,1,1,0,0,0,0,1,1,1,,0,0,0,0,0,0,0,1,,,,,,,Unknown,No Statute Specified
5744315,D,Cranbury,2017,5,17,Unknown,U,American Indian,1,0,0,1,1,0,0,0,0,1,1,1,,0,0,0,0,0,0,0,1,,,,,,,Unknown,No Statute Specified
5744318,D,Moorestown,2017,5,17,Unknown,U,Black,1,1,0,0,0,0,0,0,0,1,1,1,,0,0,0,0,0,0,0,1,,,,,,,Unknown,No Statute Specified
5744320,A,Port Norris,2017,5,17,Unknown,U,Black,1,1,0,1,1,0,0,0,0,1,1,1,,0,0,0,0,0,0,0,1,,,,,,,Unknown,No Statute Specified
5744323,A,Woodbine,2017,5,17,Unknown,U,White,1,1,0,1,1,0,0,0,0,1,1,1,,0,0,0,0,0,0,0,1,,,,,,,Unknown,No Statute Specified
5744326,A,Bridgeton,2017,4,17,Unknown,U,White,1,1,0,1,1,0,0,0,0,1,1,1,,0,0,0,0,0,0,0,1,,,,,,,Unknown,No Statute Specified
5744331,B,Totowa,2017,4,17,Unknown,U,Hispanic,1,1,0,1,1,0,0,0,1,1,1,1,,0,0,0,0,0,0,0,1,,,,,,,Unknown,No Statute Specified
5744334,C,Kingwood,2017,4,17,Unknown,U,White,1,0,0,1,1,0,0,0,0,1,1,1,,0,0,0,0,0,0,0,1,,,,,,,Unknown,No Statute Specified
5744336,B,Totowa,2017,3,17,Unknown,U,Black,1,1,0,1,1,0,0,0,0,1,1,1,,0,0,0,0,0,0,0,1,,,,,,,Unknown,No Statute Specified
5744339,C,Red Lion,2017,3,17,Unknown,U,White,1,1,0,1,1,0,0,0,0,1,1,1,,0,0,0,0,0,0,0,1,,,,,,,Unknown,No Statute Specified
2065518,A,A Other,2017,12,18,Moving Warning,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
5744347,A,Bridgeton,2017,2,17,Unknown,U,White,1,1,0,1,1,0,0,0,0,1,1,1,,0,0,0,0,0,0,0,1,,,,,,,Unknown,No Statute Specified
5744362,D,Holmdel,2017,1,17,Unknown,U,White,1,1,0,1,1,0,0,0,0,1,1,1,,0,0,0,0,0,0,0,1,,,,,,,Unknown,No Statute Specified
5755979,B,Washington,2017,12,18,Unknown,U,White,1,1,0,1,1,0,0,0,0,1,2,2,2,0,0,0,0,2,0,0,,,,,,,,Unknown,No Statute Specified
5755983,D,Moorestown,2017,12,18,Unknown,U,Black,1,1,0,1,1,0,0,0,0,1,4,2,2,2,0,2,0,0,0,0,,,,,,,,Unknown,No Statute Specified
5755984,B,Sussex,2017,11,18,Unknown,U,White,1,1,0,1,1,0,1,0,1,1,2,2,2,1,0,2,0,0,0,0,,,,,,,,Unknown,No Statute Specified
5755999,B,Totowa,2017,11,18,Unknown,U,Other,1,1,0,1,1,0,0,0,0,1,2,2,2,0,0,2,0,0,0,0,,,,,,,,Unknown,No Statute Specified
5756002,A,Buena Vista,2017,11,18,Unknown,U,White,1,1,0,1,1,0,0,0,0,1,2,2,2,0,2,0,0,0,0,0,,,,,,,,Unknown,No Statute Specified
5756006,D,Newark,2017,10,18,Unknown,U,Hispanic,1,1,1,1,1,0,0,0,1,1,3,2,2,0,0,0,2,0,0,6,,,,,,,,Unknown,No Statute Specified
5756008,C,Red Lion,2017,10,18,Unknown,U,White,1,1,0,1,1,0,0,0,1,1,3,2,2,1,1,1,0,0,0,0,,,,,,,,Unknown,No Statute Specified
5756011,A,Bellmawr,2017,10,18,Unknown,U,White,1,1,0,1,1,0,0,0,0,1,4,2,2,2,0,2,0,0,0,0,,,,,,,,Unknown,No Statute Specified
5756013,C,Bordentown,2017,10,18,Unknown,U,Black,1,1,0,1,1,0,0,0,0,1,3,2,2,2,0,2,0,0,0,0,,,,,,,,Unknown,No Statute Specified
5756014,B,Netcong,2017,10,18,Unknown,U,White,1,1,0,1,1,0,0,0,1,1,2,2,2,0,1,0,2,4,0,0,,,,,,,,Unknown,No Statute Specified
5756033,B,Totowa,2017,8,18,Unknown,U,Black,1,0,0,1,1,0,0,0,1,1,2,2,2,0,1,2,0,1,0,0,,,,,,,,Unknown,No Statute Specified
5756037,C,Red Lion,2017,8,18,Unknown,U,White,1,1,1,1,1,0,0,0,1,1,3,2,2,0,2,2,0,0,0,0,,,,,,,,Unknown,No Statute Specified
5756038,D,Galloway,2017,8,18,Unknown,U,Hispanic,1,1,0,1,1,0,0,0,0,1,2,2,2,0,0,0,0,2,0,0,,,,,,,,Unknown,No Statute Specified
5756039,B,Netcong,2017,8,18,Unknown,U,Hispanic,1,1,0,1,1,0,0,0,0,1,2,2,2,2,1,4,0,0,0,2,,,,,,,,Unknown,No Statute Specified
5756041,B,Perryville,2017,8,18,Unknown,U,Hispanic,1,1,0,1,1,0,0,0,1,1,2,2,2,0,0,2,0,0,0,0,,,,,,,,Unknown,No Statute Specified
5756050,A,Port Norris,2017,7,18,Unknown,U,Black,1,1,0,1,1,0,0,0,1,1,2,2,2,2,0,2,2,2,0,0,,,,,,,,Unknown,No Statute Specified
5756063,B,Totowa,2017,7,18,Unknown,U,Hispanic,1,0,0,1,1,0,0,0,1,1,2,2,2,0,0,1,0,2,0,1,,,,,,,,Unknown,No Statute Specified
5756069,D,Cranbury,2017,6,17,Unknown,U,Black,1,1,0,1,1,0,0,0,0,1,2,2,2,2,0,2,0,0,0,0,,,,,,,,Unknown,No Statute Specified
5756082,C,Red Lion,2017,5,17,Unknown,U,White,1,0,0,1,1,0,0,0,1,1,2,2,2,0,0,0,0,2,0,0,,,,,,,,Unknown,No Statute Specified
5756083,C,C Other,2017,5,17,Unknown,U,White,1,1,0,1,1,0,0,0,1,1,2,2,2,0,1,0,0,1,0,0,,,,,,,,Unknown,No Statute Specified
5756090,A,Bellmawr,2017,5,17,Unknown,U,White,1,0,0,1,1,0,0,0,1,1,2,2,2,1,1,1,0,3,0,0,,,,,,,,Unknown,No Statute Specified
5756093,B,Netcong,2017,5,17,Unknown,U,Hispanic,1,1,0,1,1,0,0,0,1,1,2,2,2,0,0,1,1,7,0,5,,,,,,,,Unknown,No Statute Specified
5756094,C,Red Lion,2017,5,17,Unknown,U,Hispanic,1,0,0,1,1,0,0,0,1,1,2,2,2,0,1,1,0,2,0,1,,,,,,,,Unknown,No Statute Specified
5756109,C,Bordentown,2017,4,17,Unknown,U,Hispanic,1,1,1,1,1,0,0,0,0,1,2,2,2,0,2,0,0,0,0,0,,,,,,,,Unknown,No Statute Specified
5756115,D,Bloomfield,2017,3,17,Unknown,U,Black,1,1,0,1,1,0,0,0,0,1,2,2,2,1,0,2,0,0,0,1,,,,,,,,Unknown,No Statute Specified
5756122,B,Hope,2017,2,17,Unknown,U,White,1,1,0,1,1,0,0,0,0,1,2,2,2,1,0,3,0,0,0,0,,,,,,,,Unknown,No Statute Specified
5756134,C,Bordentown,2017,2,17,Unknown,U,Black,1,1,0,1,1,0,0,0,0,1,3,2,2,2,0,2,0,0,0,0,,,,,,,,Unknown,No Statute Specified
5756140,A,Bellmawr,2017,1,17,Unknown,U,White,1,1,0,1,1,0,0,0,0,1,3,2,2,2,0,2,0,0,0,0,,,,,,,,Unknown,No Statute Specified
5756149,C,Bordentown,2017,1,17,Unknown,U,White,1,1,0,1,1,0,0,0,1,1,2,2,2,1,0,1,1,1,0,0,,,,,,,,Unknown,No Statute Specified
5766363,C,Hamilton,2017,9,18,Unknown,U,Hispanic,1,1,0,1,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,1,,,,,,,Unknown,No Statute Specified
5766365,B,Totowa,2017,9,18,Unknown,U,Hispanic,1,1,0,1,1,0,0,0,0,1,2,2,1,0,1,1,0,0,0,0,1,,,,,,,Unknown,No Statute Specified
5766379,D,Cranbury,2017,8,18,Unknown,U,White,1,1,0,1,1,0,0,0,1,1,2,2,1,0,0,0,1,1,0,0,1,,,,,,,Unknown,No Statute Specified
5766388,C,Hamilton,2017,6,17,Unknown,U,White,1,1,0,1,1,0,0,0,0,1,2,2,1,0,0,0,0,1,0,0,1,,,,,,,Unknown,No Statute Specified
5766391,C,Red Lion,2017,6,17,Unknown,U,Hispanic,1,1,0,1,1,0,0,0,1,1,2,2,1,0,0,0,0,1,0,0,1,,,,,,,Unknown,No Statute Specified
5766403,B,Somerville,2017,4,17,Unknown,U,Hispanic,1,1,0,1,1,0,0,0,1,1,2,2,1,1,0,1,2,1,0,0,1,,,,,,,Unknown,No Statute Specified
5766406,A,Port Norris,2017,4,17,Unknown,U,White,1,1,0,1,1,0,0,0,1,1,2,2,1,0,0,0,1,1,0,0,1,,,,,,,Unknown,No Statute Specified
5766420,C,Bordentown,2017,1,17,Unknown,U,White,1,1,0,1,1,0,0,0,1,1,2,2,1,0,0,0,0,1,0,0,1,,,,,,,Unknown,No Statute Specified
5770952,B,Netcong,2017,12,18,Unknown,U,Hispanic,1,0,0,1,1,0,0,0,0,1,2,2,,0,0,0,0,0,0,0,2,,,,,,,Unknown,No Statute Specified
5770959,A,Woodbine,2017,9,18,Unknown,U,Hispanic,1,1,0,1,1,0,0,0,0,1,2,2,,0,0,0,0,0,0,0,2,,,,,,,Unknown,No Statute Specified
5770961,D,Moorestown,2017,7,18,Unknown,U,Asian,1,1,1,1,1,0,0,0,0,1,2,2,,0,0,0,0,0,0,0,2,,,,,,,Unknown,No Statute Specified
5770962,C,Hamilton,2017,7,18,Unknown,U,Black,1,1,0,1,1,0,0,0,0,1,2,2,,0,0,0,0,0,0,0,2,,,,,,,Unknown,No Statute Specified
5770964,D,Holmdel,2017,7,18,Unknown,U,Black,1,1,0,1,1,0,0,0,0,1,2,2,,0,0,0,0,0,0,0,2,,,,,,,Unknown,No Statute Specified
5770965,A,Woodbine,2017,6,17,Unknown,U,Black,1,1,0,1,1,0,0,0,1,1,2,2,,0,0,0,0,0,0,0,2,,,,,,,Unknown,No Statute Specified
5772758,D,Moorestown,2017,12,18,Unknown,U,White,1,0,0,1,1,0,0,1,0,1,3,3,3,0,0,3,0,0,0,3,,,,,,,,Unknown,No Statute Specified
5772768,D,Holmdel,2017,7,18,Unknown,U,White,1,0,1,1,1,0,0,0,1,1,3,3,3,0,0,0,0,1,0,3,,,,,,,,Unknown,No Statute Specified
5772772,C,Bordentown,2017,6,17,Unknown,U,White,1,1,0,1,1,0,0,0,1,1,3,3,3,0,0,0,1,3,0,0,,,,,,,,Unknown,No Statute Specified
5772777,B,Totowa,2017,2,17,Unknown,U,White,1,1,0,1,1,0,0,0,1,1,3,3,3,0,1,0,0,6,0,0,,,,,,,,Unknown,No Statute Specified
5774547,A,Atlantic City,2017,10,18,Unknown,U,White,1,1,0,1,1,0,0,0,0,1,3,3,2,2,0,2,0,0,0,0,1,,,,,,,Unknown,No Statute Specified
5774552,C,Bordentown,2017,6,17,Unknown,U,Black,1,1,0,1,1,0,0,1,0,1,3,3,2,1,0,2,0,0,0,2,1,,,,,,,Unknown,No Statute Specified
5775525,B,Perryville,2017,11,18,Unknown,U,Hispanic,1,1,0,1,1,0,1,0,0,1,3,3,1,0,1,2,0,1,0,0,2,,,,,,,Unknown,No Statute Specified
5775529,C,Hamilton,2017,9,18,Unknown,U,Black,1,1,0,1,1,0,0,0,1,1,3,3,1,1,0,1,1,1,0,0,2,,,,,,,Unknown,No Statute Specified
5775531,D,Cranbury,2017,7,18,Unknown,U,White,1,1,0,1,1,0,0,0,1,1,3,3,1,0,0,0,2,1,0,0,2,,,,,,,Unknown,No Statute Specified
5776867,C,Hamilton,2017,12,18,Unknown,U,Hispanic,1,1,0,1,1,0,0,0,0,1,3,3,,0,0,0,0,0,0,0,3,,,,,,,Unknown,No Statute Specified
5776873,D,D Other,2017,3,17,Unknown,U,Black,1,1,0,1,1,0,0,0,0,1,3,3,,0,0,0,0,0,0,0,3,,,,,,,Unknown,No Statute Specified
5778660,A,Port Norris,2017,5,17,Unknown,U,Black,1,1,0,1,1,0,0,0,0,1,4,4,1,0,0,0,0,1,0,0,3,,,,,,,Unknown,No Statute Specified
5779254,C,Hamilton,2017,8,18,Unknown,U,White,1,1,0,1,1,0,0,0,0,1,4,4,,0,0,0,0,0,0,0,4,,,,,,,Unknown,No Statute Specified
5779961,A,Bridgeton,2017,3,17,Unknown,U,White,1,1,0,1,1,0,0,0,0,1,5,5,,0,0,0,0,0,0,0,5,,,,,,,Unknown,No Statute Specified
2193730,Other,Other,2017,9,18,No Enforcement,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,39:4-97,39:4-97 CARELESS DRIVING
2368710,Other,Other,2017,4,17,No Enforcement,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,39:4-97,39:4-97 CARELESS DRIVING
951206,Other,Other,2017,9,18,No Enforcement,U,White,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N/A,No Statute Specified
2171434,Other,Other,2017,10,18,No Enforcement,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,39:4-98,39:4-98 RATES OF SPEED
292614,Other,Other,2017,2,17,No Enforcement,N,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,39:3-75,39:3-75 SAFETY GLASS DEFINED
2448486,Other,Other,2017,2,17,No Enforcement,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,39:4-98,39:4-98 RATES OF SPEED
2448487,Other,Other,2017,2,17,No Enforcement,Y,Hispanic,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,39:4-98,39:4-98 RATES OF SPEED
210785,A,A Other,2017,12,18,Non Moving Warning,N,White,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,39:3-66,39:3-66 MAINTENANCE ILLUM DEVICE
228971,A,A Other,2017,10,18,Moving Warning,N,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:3-4,39:3-4 AUTO & MC REGISTRATIONS
271347,A,A Other,2017,5,17,Mixed,N,White,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,39:3-76.2F,39:3-76.2F REQ WEARING SEATBELTS
2064301,A,A Other,2017,12,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2065509,A,A Other,2017,12,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2065512,A,A Other,2017,12,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2065516,A,A Other,2017,12,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2065519,A,A Other,2017,12,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2065523,A,A Other,2017,12,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2065526,A,A Other,2017,12,18,Moving Warning,Y,Hispanic,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2066814,A,A Other,2017,12,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2066817,A,A Other,2017,12,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2066820,A,A Other,2017,12,18,Moving Warning,Y,Hispanic,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2066823,A,A Other,2017,12,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2066825,A,A Other,2017,12,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2066830,A,A Other,2017,12,18,Moving Warning,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2069605,A,A Other,2017,12,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2069609,A,A Other,2017,12,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2069611,A,A Other,2017,12,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2069618,A,A Other,2017,12,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2070882,A,A Other,2017,12,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2070887,A,A Other,2017,12,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2070894,A,A Other,2017,12,18,Moving Warning,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2113651,A,A Other,2017,11,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2113653,A,A Other,2017,11,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2113657,A,A Other,2017,11,18,Moving Warning,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2113658,A,A Other,2017,11,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2113660,A,A Other,2017,11,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2113662,A,A Other,2017,11,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2115062,A,A Other,2017,11,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2115421,A,A Other,2017,11,18,Mixed,Y,Hispanic,0,,,,,,,,,,,,,,,,,,,,,1,1,0,0,2,0,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2129470,A,A Other,2017,11,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2129473,A,A Other,2017,11,18,Moving Warning,Y,Hispanic,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2129474,A,A Other,2017,11,18,Moving Warning,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2129475,A,A Other,2017,11,18,Moving Warning,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2129476,A,A Other,2017,11,18,Moving Warning,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2130713,A,A Other,2017,11,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2131095,A,A Other,2017,11,18,Mixed,Y,White,0,,,,,,,,,,,,,,,,,,,,,1,1,0,0,2,0,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2164336,A,A Other,2017,10,18,Moving Warning,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2164338,A,A Other,2017,10,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2164540,A,A Other,2017,10,18,No Enforcement,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2164595,A,A Other,2017,10,18,Mixed,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,39:4-98,39:4-98 RATES OF SPEED
2164631,A,A Other,2017,10,18,Mixed,Y,Black,0,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2165013,A,A Other,2017,10,18,Moving Summons,Y,White,0,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,39:4-98,39:4-98 RATES OF SPEED
2165691,A,A Other,2017,10,18,Moving Warning,Y,Asian,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2165692,A,A Other,2017,10,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2165695,A,A Other,2017,10,18,Moving Warning,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-97,39:4-97 CARELESS DRIVING
2165699,A,A Other,2017,10,18,Moving Warning,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2200999,A,A Other,2017,9,18,Moving Summons,Y,Black,0,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,39:4-98,39:4-98 RATES OF SPEED
2201658,A,A Other,2017,9,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2201660,A,A Other,2017,9,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88A,39:4-88A FAILURE TO KEEP RIGHT (PASSENGER CAR)
2201663,A,A Other,2017,9,18,Moving Warning,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2201671,A,A Other,2017,9,18,Moving Warning,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2202329,A,A Other,2017,9,18,Moving Summons,Y,White,0,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,39:4-98,39:4-98 RATES OF SPEED
2202816,A,A Other,2017,9,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2202820,A,A Other,2017,9,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2202836,A,A Other,2017,9,18,Moving Warning,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2202848,A,A Other,2017,9,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2203091,A,A Other,2017,9,18,No Enforcement,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,39:4-98,39:4-98 RATES OF SPEED
2204002,A,A Other,2017,9,18,Moving Warning,Y,Asian,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2204005,A,A Other,2017,9,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2204009,A,A Other,2017,9,18,Moving Warning,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2204012,A,A Other,2017,9,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2204016,A,A Other,2017,9,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2204017,A,A Other,2017,9,18,Moving Warning,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2204032,A,A Other,2017,9,18,Moving Warning,Y,Hispanic,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2204038,A,A Other,2017,9,18,Moving Warning,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2204044,A,A Other,2017,9,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2204346,A,A Other,2017,9,18,Mixed,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,39:4-98,39:4-98 RATES OF SPEED
2205684,A,A Other,2017,9,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-88B,39:4-88B UNSAFE LANE CHANGE
2205686,A,A Other,2017,9,18,Moving Warning,Y,White,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2205688,A,A Other,2017,9,18,Moving Warning,Y,Black,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,39:4-98,39:4-98 RATES OF SPEED
2206254,A,A Other,2017,9,18,Mixed,Y,Black,0,,,,,,,,,,,,,,,,,,,,,1,1,0,0,2,0,39:4-98,39:4-98 RATES OF SPEED
2206514,A,A Other,2017,8,18,Moving Summons,Y,Black,0,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,39:4-97,39:4-97 CARELESS DRIVING
